ref_id,date,party,recommendation
no 6440,13 juin 2021,UDC,non
no 6440,13 juin 2021,PEV,oui
no 6440,13 juin 2021,PVL,oui
no 6440,13 juin 2021,PES,oui
no 6440,13 juin 2021,PST,non
no 6440,13 juin 2021,UDF,non
no 6450,13 juin 2021,PLR,oui
no 6450,13 juin 2021,Centre *,oui
no 6450,13 juin 2021,PS,non
no 6450,13 juin 2021,UDC,oui
no 6450,13 juin 2021,PEV,oui
no 6450,13 juin 2021,PVL,non
no 6450,13 juin 2021,PES,non
no 6450,13 juin 2021,PST,non
no 6450,13 juin 2021,UDF,liberté de vote
no 6460,26 septembre 2021,PLR,non
no 6460,26 septembre 2021,Centre *,non
no 6460,26 septembre 2021,PS,oui
no 6460,26 septembre 2021,UDC,non
no 6460,26 septembre 2021,PEV,oui
no 6460,26 septembre 2021,PVL,non
no 6460,26 septembre 2021,PES,oui
no 6460,26 septembre 2021,PST,oui
no 6460,26 septembre 2021,UDF,non
no 6470,26 septembre 2021,PLR,oui
no 6470,26 septembre 2021,Centre *,oui
no 6470,26 septembre 2021,PS,oui
no 6470,26 septembre 2021,UDC,non
no 6470,26 septembre 2021,PEV,non
no 6470,26 septembre 2021,PVL,oui
no 6470,26 septembre 2021,PES,oui
no 6470,26 septembre 2021,PST,oui
no 6470,26 septembre 2021,UDF,non
no 6480,28. novembre 2021,PLR,non
no 6480,28. novembre 2021,Centre *,liberté de vote
no 6480,28. novembre 2021,PS,oui
no 6480,28. novembre 2021,UDC,non
no 6480,28. novembre 2021,PEV,oui
no 6480,28. novembre 2021,PVL,oui
no 6480,28. novembre 2021,PES,oui
no 6480,28. novembre 2021,PST,none
no 6480,28. novembre 2021,UDF,non
no 6490,28. novembre 2021,PLR,non
no 6490,28. novembre 2021,Centre *,non
no 6490,28. novembre 2021,PS,non
no 6490,28. novembre 2021,UDC,non
no 6490,28. novembre 2021,PEV,non
no 6490,28. novembre 2021,PVL,non
no 6490,28. novembre 2021,PES,non
no 6490,28. novembre 2021,PST,none
no 6490,28. novembre 2021,UDF,non
no 6500,28. novembre 2021,PLR,oui
no 6500,28. novembre 2021,Centre *,oui
no 6500,28. novembre 2021,PS,oui
no 6500,28. novembre 2021,UDC,non
no 6500,28. novembre 2021,PEV,oui
no 6500,28. novembre 2021,PVL,oui
no 6500,28. novembre 2021,PES,oui
no 6500,28. novembre 2021,PST,none
no 6500,28. novembre 2021,UDF,non
no 6510,13 février 2022,PLR,non
no 6510,13 février 2022,Centre *,non
no 6510,13 février 2022,PS,non
no 6510,13 février 2022,UDC,non
no 6510,13 février 2022,PEV,non
no 6510,13 février 2022,PVL,non
no 6510,13 février 2022,PES,non
no 6510,13 février 2022,PST,non
no 6510,13 février 2022,UDF,non
no 6520,13 février 2022,PLR,non
no 6520,13 février 2022,Centre *,non
no 6520,13 février 2022,PS,oui
no 6520,13 février 2022,UDC,non
no 6520,13 février 2022,PEV,oui
no 6520,13 février 2022,PVL,oui
no 6520,13 février 2022,PES,oui
no 6520,13 février 2022,PST,oui
no 6520,13 février 2022,UDF,non
no 6530,13 février 2022,PLR,oui
no 6530,13 février 2022,Centre *,oui
no 6530,13 février 2022,PS,non
no 6530,13 février 2022,UDC,oui
no 6530,13 février 2022,PEV,non
no 6530,13 février 2022,PVL,oui
no 6530,13 février 2022,PES,non
no 6530,13 février 2022,PST,non
no 6530,13 février 2022,UDF,non
no 6540,13 février 2022,PLR,non
no 6540,13 février 2022,Centre *,oui
no 6540,13 février 2022,PS,oui
no 6540,13 février 2022,UDC,non
no 6540,13 février 2022,PEV,oui
no 6540,13 février 2022,PVL,oui
no 6540,13 février 2022,PES,oui
no 6540,13 février 2022,PST,oui
no 6540,13 février 2022,UDF,non
no 6550,15 mai 2022,PLR,non
no 6550,15 mai 2022,Centre *,oui
no 6550,15 mai 2022,PS,oui
no 6550,15 mai 2022,UDC,non
no 6550,15 mai 2022,PEV,oui
no 6550,15 mai 2022,PVL,oui
no 6550,15 mai 2022,PES,oui
no 6550,15 mai 2022,PST,oui
no 6550,15 mai 2022,UDF,non
no 6560,15 mai 2022,PLR,oui
no 6560,15 mai 2022,Centre *,oui
no 6560,15 mai 2022,PS,oui
no 6560,15 mai 2022,UDC,non
no 6560,15 mai 2022,PEV,non
no 6560,15 mai 2022,PVL,oui
no 6560,15 mai 2022,PES,oui
no 6560,15 mai 2022,PST,oui
no 6560,15 mai 2022,UDF,non
no 6570,15 mai 2022,PLR,oui
no 6570,15 mai 2022,Centre *,oui
no 6570,15 mai 2022,PS,non
no 6570,15 mai 2022,UDC,oui
no 6570,15 mai 2022,PEV,oui
no 6570,15 mai 2022,PVL,oui
no 6570,15 mai 2022,PES,non
no 6570,15 mai 2022,PST,non
no 6570,15 mai 2022,UDF,non
no 6580,25. septembre 2022,PLR,non
no 6580,25. septembre 2022,Centre *,non
no 6580,25. septembre 2022,PS,oui
no 6580,25. septembre 2022,UDC,non
no 6580,25. septembre 2022,PEV,liberté de vote
no 6580,25. septembre 2022,PVL,oui
no 6580,25. septembre 2022,PES,oui
no 6580,25. septembre 2022,PST,liberté de vote
no 6580,25. septembre 2022,UDF,non
no 6590,25. septembre 2022,PLR,oui
no 6590,25. septembre 2022,Centre *,oui
no 6590,25. septembre 2022,PS,non
no 6590,25. septembre 2022,UDC,oui
no 6590,25. septembre 2022,PEV,oui
no 6590,25. septembre 2022,PVL,oui
no 6590,25. septembre 2022,PES,non
no 6590,25. septembre 2022,PST,non
no 6590,25. septembre 2022,UDF,oui
no 6600,25. septembre 2022,PLR,oui
no 6600,25. septembre 2022,Centre *,oui
no 6600,25. septembre 2022,PS,non
no 6600,25. septembre 2022,UDC,oui
no 6600,25. septembre 2022,PEV,oui
no 6600,25. septembre 2022,PVL,oui
no 6600,25. septembre 2022,PES,non
no 6600,25. septembre 2022,PST,non
no 6600,25. septembre 2022,UDF,oui
no 6610,25. septembre 2022,PLR,oui
no 6610,25. septembre 2022,Centre *,oui
no 6610,25. septembre 2022,PS,non
no 6610,25. septembre 2022,UDC,oui
no 6610,25. septembre 2022,PEV,non
no 6610,25. septembre 2022,PVL,oui
no 6610,25. septembre 2022,PES,non
no 6610,25. septembre 2022,PST,non
no 6610,25. septembre 2022,UDF,oui
no 6620,18 juin 2023,PLR,oui
no 6620,18 juin 2023,Centre *,oui
no 6620,18 juin 2023,PS,non
no 6620,18 juin 2023,UDC,oui
no 6620,18 juin 2023,PEV,oui
no 6620,18 juin 2023,PVL,oui
no 6620,18 juin 2023,PES,liberté de vote
no 6620,18 juin 2023,PST,oui
no 6620,18 juin 2023,UDF,liberté de vote
no 6630,18 juin 2023,PLR,oui
no 6630,18 juin 2023,Centre *,oui
no 6630,18 juin 2023,PS,oui
no 6630,18 juin 2023,UDC,non
no 6630,18 juin 2023,PEV,oui
no 6630,18 juin 2023,PVL,oui
no 6630,18 juin 2023,PES,oui
no 6630,18 juin 2023,PST,oui
no 6630,18 juin 2023,UDF,non
no 6640,18 juin 2023,PLR,oui
no 6640,18 juin 2023,Centre *,oui
no 6640,18 juin 2023,PS,oui
no 6640,18 juin 2023,UDC,non
no 6640,18 juin 2023,PEV,oui
no 6640,18 juin 2023,PVL,oui
no 6640,18 juin 2023,PES,oui
no 6640,18 juin 2023,PST,oui
no 6640,18 juin 2023,UDF,non
no 6650,3 mars 2024,PLR,non
no 6650,3 mars 2024,Centre *,non
no 6650,3 mars 2024,PS,oui
no 6650,3 mars 2024,UDC,non
no 6650,3 mars 2024,PEV,non
no 6650,3 mars 2024,PVL,non
no 6650,3 mars 2024,VERT-E-S,oui
no 6650,3 mars 2024,PST,none
no 6650,3 mars 2024,UDF,non
no 6660,3 mars 2024,PLR,oui
no 6660,3 mars 2024,Centre *,non
no 6660,3 mars 2024,PS,non
no 6660,3 mars 2024,UDC,oui
no 6660,3 mars 2024,PEV,non
no 6660,3 mars 2024,PVL,non
no 6660,3 mars 2024,VERT-E-S,non
no 6660,3 mars 2024,PST,none
no 6660,3 mars 2024,UDF,oui
